X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,date
matchuplink,501502,6:00p,AtlantaWashingtonOptions,642CSN-DC,-1 -110207 -110,49.8%50.2%,205½ -113-1½ -102,205 -110-1½ -110,205 -110-1½ -110,205½ -113-1½ -110,205½ -105-1½ -105,205 -110-1½ -110,206 -110-1 -110,205 -110-1½ -110,205½ -110-1½ -110,205½ -113-1½ -110,2016-11-04
matchuplink,503504,6:30p,CharlotteBrooklynOptions,YES631,-5 -110205½ -110,52.1%47.9%,-6½ -114203½ -105,-6½ -108203 -105,-6½ -115203 -110,-6½ -115203½ -110,-6½ -105203 -105,-6½ -115203 -110,-7 -105203 -110,-6½ -115203 -110,-6½ -110203 -110,-6½ -115203½ -110,2016-11-04
matchuplink,505506,6:30p,MiamiTorontoOptions,SUN653,197 -110-8½ -110,49.6%50.4%,202½ -110-7 -105,202½ -108-7 -105,202 -110-7 -110,202½ -110-7 -110,202½ -105-7 -105,202 -110-7 -110,203 -110-7 -115,202 -110-7 -110,202½ -110-7 -110,202½ -110-7 -110,2016-11-04
matchuplink,507508,7:00p,New YorkChicagoOptions,ESPN206,204½ -110-8 -110,46.6%53.4%,210 -108-7½ -101,209½ -108-7½ -101,210 -110-7½ -105,210 -113-7 -115,209½ -105-7½ -105,209 -110-7½ -105,210 -115-8 -105,210 -110-7½ -105,209½ -110-7½ -110,210 -113-7 -115,2016-11-04
matchuplink,509510,7:00p,PhoenixNew OrleansOptions,FS-NO676-4,215 -110-1½ -110,46.9%53.1%,210½ -107-2½ -102,210½ -105-2½ -105,210½ -110-2½ -110,210½ -110-2½ -110,210½ -105-2½ -105,210½ -110-2½ -110,211 -115-3 -110,210½ -110-2½ -110,210½ -110-2½ -110,210½ -110-2½ -110,2016-11-04
matchuplink,511512,7:00p,L.A. ClippersMemphisOptions,649-2FS-SE,-3½ -110199 -110,53.9%46.1%,-5½ -113198 -107,-5½ -108197½ -107,-5½ -115197½ -110,-5½ -115197½ -115,-5½ -105197½ -105,-5½ -110197½ -110,-6 -105198 -115,-5½ -115197½ -110,-6 -110197½ -110,-5½ -115197½ -115,2016-11-04
matchuplink,513514,7:30p,PortlandDallasOptions,FS-SW676,208 -110-1½ -110,52.5%47.5%,-2 -103208 -110,-2½ -105208 -105,-2½ -110208 -110,-2 -110208 -115,-2 -105208 -105,-3 -110208 -110,-3 -115208 -115,-2 -106208 -110,-2½ -110208 -110,-2 -110208 -115,2016-11-04
matchuplink,515516,8:00p,San AntonioUtahOptions,ROOT SPORTS687,-5½ -110186 -110,60.6%39.4%,-3½ -105184 -105,-3½ -105184 -105,-3½ -110183½ -110,-3½ -110184 -110,-3½ -105184 -105,-3½ -110183½ -110,-4½ -110184 -115,-3½ -110183½ -110,-4 -110183½ -110,-3½ -110184 -110,2016-11-04
matchuplink,517518,9:30p,Golden StateL.A. LakersOptions,ESPN206,-11 -110227 -110,57.7%42.3%,-11½ +100229 -108,-11½ -110228½ -110,-11½ -115228½ -110,-11½ -110229 -115,-11½ -105229 -105,-11½ -115228½ -110,-12½ -110230 -115,-11½ -115228½ -110,-11½ -110228½ -110,-11½ -110229 -115,2016-11-04
matchuplink,701702,6:00p,SacramentoOrlandoOptions,654FS-FL,203 -110-4 -110,57.0%43.0%,-1 -103199 -110,-1 -110198½ -110,PK -110199 -110,-1 -113198 -115,-1 -105199 -105,PK -110199 -110,-1 -110198 -115,PK -110199 -110,-1 -105198½ -110,-1 -113198 -115,2016-11-03
matchuplink,703704,7:00p,BostonClevelandOptions,TNT245,210 -110-7½ -110,50.2%49.8%,207 -115-10½ -113,207 -110-11 -110,207 -110-11 -111,207 -110-10½ -115,207 -105-10½ -105,207 -110-11 -111,207 -115-10½ -115,207 -110-11 -111,207 -110-11 -110,207 -110-10½ -115,2016-11-03
matchuplink,705706,7:00p,DenverMinnesotaOptions,FS-N668,205 -110-4 -110,46.0%54.0%,204½ -107-3½ -109,204 -110-3½ -105,204 -110-3½ -115,204½ -112-3½ -115,204½ -105-3½ -105,204 -110-3½ -115,204 -115-3½ -110,204 -110-3½ -115,204½ -110-3½ -110,204½ -112-3½ -115,2016-11-03
matchuplink,707708,7:00p,IndianaMilwaukeeOptions,FS-WI668-1,-3½ -110207 -110,59.3%40.7%,-3 -109211 -114,-3 -110211 -110,-3 -105211 -111,-3 -105211 -116,-3 -105211 -105,-3 -105211 -110,-3 -110211 -115,-3 -105211 -111,-3 -110211 -110,-3 -105211 -116,2016-11-03
matchuplink,709710,9:30p,Oklahoma CityGolden StateOptions,TNT245,223 -110-10½ -110,52.2%47.8%,223½ -107-12 -110,PK -110223½ -110,222½ -110-12½ -110,223 -115-12 -115,223 -105-12 -105,223 -110-12 -112,223 -110-11½ -110,222½ -110-12½ -110,223½ -110-12 -110,223 -115-12 -115,2016-11-03
matchuplink,501502,6:00p,TorontoWashingtonOptions,642CSN-DC,PK -110208½ -110,56.5%43.5%,205 -113-1 -105,205 -110-1 -110,205½ -110-1½ -110,205 -110PK -115,205½ -105-1 -105,205½ -110-1½ -110,-1 -105205 -115,205½ -110-1½ -110,205 -110-1 -110,205 -110PK -115,2016-11-02
matchuplink,503504,6:00p,PhiladelphiaCharlotteOptions,649-1FS-SE,197½ -110-11½ -110,46.2%53.8%,197½ -110-13 -103,197 -107-13 -105,197 -110-12½ -115,197 -110-13 -110,197 -105-13 -105,197 -110-13 -110,197 -115-13 -110,197 -110-12½ -115,197 -110-13 -110,197 -110-13 -110,2016-11-02
matchuplink,505506,6:30p,HoustonNew YorkOptions,MSG634,215 -110-1½ -110,52.8%47.2%,218 -110-1 -107,218 -105-1 -105,219 -110-1 -110,218 -115PK -115,218½ -105-1 -105,219 -110-1 -110,PK -110218 -115,219 -110-1 -110,218½ -110-1 -110,218 -115PK -115,2016-11-02
matchuplink,507508,6:30p,L.A. LakersAtlantaOptions,691TWC-SN,207½ -110-11½ -110,47.3%52.7%,205 -110-12 -105,205½ -108-12 -105,205 -110-12 -115,205½ -115-12 -110,205½ -105-12 -105,205 -110-12 -115,206 -110-12 -110,205 -110-12 -115,205½ -110-12 -110,205½ -115-12 -110,2016-11-02
matchuplink,509510,6:30p,DetroitBrooklynOptions,YES631,-4 -110204½ -110,55.1%44.9%,-4 -101204 -110,-7 -110204 -110,-4 -105205 -110,-4 +100204 -115,-3½ -105204 -105,-4 -110204½ -110,-4½ -110204 -110,-4 -105205 -110,-4 -110204 -110,-4 +100204 -115,2016-11-02
matchuplink,511512,7:00p,New OrleansMemphisOptions,649-2FS-SE,204 -110-6 -110,49.5%50.5%,206½ -110-5 -102,206½ -110-5 -110,207½ -110-5 -105,207 -110-5 -105,207 -105-5 -105,207½ -110-5 -105,207 -110-5 -110,207½ -110-5 -105,206½ -110-5 -110,207 -110-5 -105,2016-11-02
matchuplink,513514,7:00p,ChicagoBostonOptions,ESPN206,209 -110-5 -110,45.5%54.5%,207½ -108-3 -113,207½ -110-3½ -110,207 -110-3 -115,207½ -110-3 -117,207½ -105-3½ -105,207 -110-3 -110,208 -115-3 -115,207 -110-3 -115,207½ -110-3 -110,207½ -110-3 -117,2016-11-02
matchuplink,515516,8:00p,DallasUtahOptions,ROOT SPORTS687,188 -110-4½ -110,56.1%43.9%,186 -113-3½ -102,186½ -110-3 -110,186½ -110-3 -115,185½ -113-3½ -105,186½ -105-3 -105,186½ -110-3 -110,187 -115-3 -115,186½ -110-3 -115,186½ -110-3½ -110,185½ -113-3½ -105,2016-11-02
matchuplink,517518,9:00p,PortlandPhoenixOptions,686CSN-NW,-3½ -110215½ -110,57.5%42.5%,-3 -105216½ -105,-2½ -110216½ -110,-2½ -115216½ -110,-2½ -108216½ -110,-3 -105216 -105,-2½ -110216½ -110,-3 -115216 -115,-2½ -115216½ -110,-3 -105216½ -110,-2½ -108216½ -110,2016-11-02
matchuplink,519520,9:30p,Oklahoma CityL.A. ClippersOptions,ESPN206,207½ -110-5 -110,50.7%49.3%,208½ -107-7½ +102,208½ -110-7½ -110,209 -110-7 -110,208½ -110-7 -110,209 -105-7 -105,209½ -110-7 -110,210 -115-7½ -105,209 -110-7 -110,208½ -110-7½ -105,208½ -110-7 -110,2016-11-02
matchuplink,701702,5:00p,HoustonClevelandOptions,NBA TV216,218 -110-8½ -110,45.1%54.9%,217 -107-9½ -106,217 -108-9½ -105,217½ -110-9½ -105,217½ -115-9½ -110,216½ -105-9½ -105,217½ -110-9½ -110,217 -115-9½ -115,217½ -110-9½ -105,217 -110-9½ -110,217½ -115-9½ -110,2016-11-01
matchuplink,703704,6:00p,L.A. LakersIndianaOptions,691FS-IN,213 -110-9 -110,35.6%64.4%,214 -108-9 -106,213½ -110-9 -110,213½ -110-9 -110,213½ -113-9 -110,214 -105-9 -105,213½ -110-9 -110,213 -115-9 -110,213½ -110-9 -110,213½ -110-9 -110,213½ -113-9 -110,2016-11-01
matchuplink,705706,6:00p,OrlandoPhiladelphiaOptions,654FS-FL,-4½ -110201 -110,50.5%49.5%,-5 -108198½ -105,-5 -110198½ -110,-5 -110198½ -110,-5½ -110198½ -110,-5½ -105198½ -105,-5 -110198½ -110,-5 -115198 -115,-5 -110198½ -110,-5 -110198½ -110,-5½ -110198½ -110,2016-11-01
matchuplink,707708,6:30p,New YorkDetroitOptions,663FS-DET,197 -110-3½ -110,56.5%43.5%,202½ -110-4 -100,203 -110-4 -110,202½ -110-3½ -110,202½ -110-3½ -105,203 -105-3½ -105,202½ -110-3½ -110,202 -115-4 -110,202½ -110-3½ -110,202½ -110-3½ -110,202½ -110-3½ -105,2016-11-01
matchuplink,709710,6:30p,SacramentoMiamiOptions,SUN653,198 -110-3½ -110,46.3%53.7%,199½ -107-3½ -106,199½ -110-3½ -110,199½ -110-3½ -110,199½ -110-3½ -110,199½ -105-3½ -105,199½ -110-3½ -110,199 -115-4 -105,199½ -110-3½ -110,199½ -110-3½ -110,199½ -110-3½ -110,2016-11-01
matchuplink,711712,7:00p,MemphisMinnesotaOptions,FS-N668,201 -110-5 -110,100.0%0.0%,198½ -105-4½ -104,197½ -105-7½ -105,197½ -110-7½ -110,198 -110-7½ -110,198 -105-7½ -105,197½ -110-7½ -110,198 -110-7 -115,197½ -110-7½ -110,197½ -110-7½ -110,198 -110-7½ -110,2016-11-01
matchuplink,713714,7:00p,MilwaukeeNew OrleansOptions,FS-NO676-4,204 -110-2½ -110,41.4%58.6%,204½ -109-3½ -106,204½ -110-3½ -110,204½ -110-3½ -110,204½ -110-3½ -110,204½ -105-3½ -105,204½ -110-3½ -110,204 -115-4 -110,204½ -110-3½ -110,204½ -110-3½ -110,204½ -110-3½ -110,2016-11-01
matchuplink,715716,7:30p,UtahSan AntonioOptions,FS-SW676,189½ -110-11½ -110,34.7%65.3%,186 -111-9½ -106,186 -110-9½ -110,186 -110-10 -105,186 -115-9½ -110,186½ -105-9½ -105,186 -110-10 -105,187 -115-10 -110,186 -110-10 -105,186 -110-9½ -110,186 -115-9½ -110,2016-11-01
matchuplink,717718,9:00p,Golden StatePortlandOptions,NBA TV216,-7 -110226½ -110,45.2%54.8%,-5½ -105226 -111,-5½ -106225½ -109,-6 -110226 -110,-5½ -110226 -110,-5½ -105226 -105,-6 -110226 -110,-6 -105226 -115,-6 -110226 -110,-5½ -110226 -110,-5½ -110226 -110,2016-11-01
matchuplink,501502,6:30p,DenverTorontoOptions,NBA TV216,203 -110-7 -115,51.6%48.4%,207 -105-6½ -113,206½ -110-7 -110,206½ -110-6½ -110,206½ -115-6½ -115,207 -105-6½ -105,206½ -110-6½ -110,207 -115-7 -110,206½ -110-6½ -110,206½ -110-6½ -115,206½ -115-6½ -115,2016-10-31
matchuplink,503504,6:30p,ChicagoBrooklynOptions,YES631,-5½ -110210½ -110,57.0%43.0%,-6 -103209½ -108,-6½ -110209½ -110,-6 -110209½ -110,-6 -110210 -115,-6 -105210 -105,-6 -110209½ -110,-7 -105210 -110,-6 -110209½ -110,-6 -110209 -110,-6 -110210 -115,2016-10-31
matchuplink,505506,6:30p,SacramentoAtlantaOptions,649FS-SE,201½ -110-7 -110,52.1%47.9%,203 -110-7 -105,203 -110-7 -110,203 -110-7½ -110,203 -115-7 -105,203 -105-7 -105,203 -110-7½ -110,204 -110-7 -105,203 -110-7½ -110,203 -110-7 -110,203 -115-7 -105,2016-10-31
matchuplink,507508,9:30p,PhoenixL.A. ClippersOptions,PRIME693,210½ -110-9 -115,48.7%51.3%,205 -107-12 -107,205 -110-12½ -110,204½ -110-12½ -105,204½ -110-12½ -103,205 -105-12 -105,204½ -110-12½ -105,206 -110-12 -115,204½ -110-12½ -105,204½ -115-12 -110,204½ -110-12½ -103,2016-10-31
matchuplink,701702,3:30p,UtahL.A. ClippersOptions,ROOT SPORTSPRIME,195 -110-8 -110,50.0%50.0%,189½ -110-7½ -104,189½ -108-7½ -105,189½ -110-7½ -115,189½ -110-7½ -110,189½ -105-7½ -105,189½ -110-7½ -115,190 -110-7½ -110,189½ -110-7½ -115,189½ -110-7½ -110,189½ -110-7½ -110,2016-10-30
matchuplink,703704,5:00p,Golden StatePhoenixOptions,CSN-BA696,-11 -115222 -110,60.3%39.7%,-11½ -110226½ -106,-12 -105226½ -105,-11½ -115227 -110,-11½ -115226½ -110,-12 -105227 -105,-11½ -110227 -110,-12 -115227 -115,-11½ -115227 -110,-12 -110226½ -110,-11½ -115226½ -110,2016-10-30
matchuplink,705706,5:00p,MilwaukeeDetroitOptions,663FS-DET,195 -110-7 -115,50.3%49.7%,197½ -106-7½ -102,197½ -105-7½ -105,197½ -110-7 -110,197½ -110-7½ +100,197½ -105-7½ -105,197½ -110-7 -105,198 -115-7½ -105,197½ -110-7 -105,197½ -110-7½ -110,197½ -110-7½ +100,2016-10-30
matchuplink,707708,5:00p,San AntonioMiamiOptions,SUN653,-7 -110198 -110,56.5%43.5%,-6½ -104193½ -115,-6½ -105194 -105,-6½ -115194 -110,-6½ -110193½ -115,-6½ -105194 -105,-6½ -117194 -110,-6½ -110194 -110,-6½ -117194 -110,-6½ -110193½ -110,-6½ -110193½ -115,2016-10-30
matchuplink,709710,6:00p,L.A. LakersOklahoma CityOptions,FS-OK676-5,213 -110-8½ -110,55.1%44.9%,216 -111-8½ -103,216 -105-8½ -105,216 -110-8½ -105,216 -110-8½ -102,216 -105-8½ -105,216 -110-8½ -110,216 -110-8½ -105,216 -110-8½ -105,216 -110-8½ -110,216 -110-8½ -102,2016-10-30
matchuplink,711712,7:00p,WashingtonMemphisOptions,NBA TV216,203 -110-1½ -110,58.5%41.5%,-3½ -105204 -113,-3½ -110204½ -110,-3½ -110204½ -110,-3½ +103204½ -110,-3½ -105204½ -105,-3½ -110204½ -110,-3½ -115204 -115,-3½ -110204½ -110,-3½ -110204½ -110,-3½ +103204½ -110,2016-10-30
matchuplink,713714,7:00p,DallasHoustonOptions,ROOT SPORTS674,216 -110-6 -110,49.9%50.1%,214½ -109-4½ -107,213 -110-4½ -110,213½ -110-6 -105,214 -110-6 -118,214 -105-5½ -105,214½ -110-4½ -110,215 -110-4½ -105,213½ -110-6 -105,214½ -110-4½ -110,214 -110-6 -118,2016-10-30
matchuplink,501502,11:30a,AtlantaPhiladelphiaOptions,CSN-PH,-6½ -110201 -110,54.6%45.4%,-8 -108202 -105,-8 -110202 -110,-8 -115202 -110,-8 -115201½ -110,-8 -105202 -105,-8 -115202 -110,-8 -115202 -110,-8 -115202 -110,-8 -115202 -110,-8 -115201½ -110,2016-10-29
matchuplink,503504,6:00p,BostonCharlotteOptions,630CSN-NE,-3 -110204½ -110,51.4%48.6%,-3 -100202½ -108,-3 -110202 -110,-3 -105202½ -110,-2½ -110202 -112,-3 -105202½ -105,-3 -105202½ -110,-3 -110203 -110,-3 -105202½ -110,-2½ -115202½ -110,-2½ -110202 -112,2016-10-29
matchuplink,505506,6:30p,OrlandoClevelandOptions,660FS-OH,208 -110-9½ -110,46.4%53.6%,204 -111-11 -103,205 -105-11 -104,205½ -110-11 -110,204 -118-11 -105,205 -105-10½ -105,205½ -110-11 -110,205 -110-11½ -105,205½ -110-11 -110,205 -110-11 -110,204 -118-11 -105,2016-10-29
matchuplink,507508,6:30p,MemphisNew YorkOptions,MSG634,196½ -110-4 -110,43.5%56.5%,199 -110-2 -108,199 -105-3 -105,199 -110-3 -115,199 -110-3 -115,199 -105-3½ -105,199 -110-3 -115,199 -115-3 -115,199 -110-3 -115,199 -110-3 -115,199 -110-3 -115,2016-10-29
matchuplink,509510,7:00p,BrooklynMilwaukeeOptions,FS-WI668-1,208½ -110-7 -110,50.2%49.8%,205 -108-6½ -107,205½ -107-8 -108,205½ -110-8 -110,204½ -125-8 -110,205½ -105-8 -105,205½ -110-8 -115,205 -115-8 -110,205 -110-8 -115,205 -110-8 -110,204½ -125-8 -110,2016-10-29
matchuplink,511512,7:00p,IndianaChicagoOptions,665CSN-CH,208 -110-3½ -110,54.5%45.5%,209½ -105-3½ -101,210 -108-3½ -105,210 -110-3½ -105,210 -115-3½ -110,210 -105-3½ -105,210 -110-3½ -105,209 -115-3½ -115,210 -110-3½ -105,210 -110-3½ -110,210 -115-3½ -110,2016-10-29
matchuplink,513514,7:00p,New OrleansSan AntonioOptions,NBA TV216,206½ -110-13½ -110,53.0%47.0%,204½ -107-13½ -105,203½ -105-14 -102,203½ -110-14 -110,203½ -115-13½ -115,203 -105-14 -105,203½ -110-14 -110,203 -115-14 -115,203½ -110-14 -110,204 -110-14 -110,203½ -115-13½ -115,2016-10-29
matchuplink,515516,8:00p,PortlandDenverOptions,ALT681,212½ -110-1½ -110,61.3%38.7%,211½ -110-1½ +102,-1 -105212 -107,-1½ -115212½ -110,-1½ -110212 -120,-1½ -105212½ -105,-1½ -115212½ -110,-1½ -115212 -110,-1½ -115212½ -110,-1½ -110212½ -110,-1½ -110212 -120,2016-10-29
matchuplink,517518,9:30p,MinnesotaSacramentoOptions,NBA TV216,208 -110-1 -110,50.4%49.6%,-1 -103202½ -113,-1 -110202½ -105,PK -110203 -110,202½ -115-1 -105,203 -105-1 -105,203 -110PK -115,PK -110204 -115,PK -110203 -110,202½ -110-1 -110,202½ -115-1 -105,2016-10-29
matchuplink,701702,6:00p,ClevelandTorontoOptions,ESPN206,-3 -110202½ -110,58.9%41.1%,-2½ -107206 -108,-2½ -105205½ -108,-2½ -115205½ -110,-2½ -112205½ -110,-2½ -105205½ -105,-2½ -115205½ -110,-3½ -110206 -115,-2½ -115205½ -110,-2½ -115206 -110,-2½ -112205½ -110,2016-10-28
matchuplink,703704,6:30p,OrlandoDetroitOptions,663FS-DET,202 -110-3½ -110,42.7%57.3%,195 -107-4 -107,195 -110-4 -110,195 -110-4 -110,195 -110-4 -108,195½ -105-4 -105,195 -110-4 -110,196 -115-4 -115,195 -110-4 -110,195 -110-3½ -110,195 -110-4 -108,2016-10-28
matchuplink,705706,6:30p,IndianaBrooklynOptions,YES631,-6 -110209½ -110,53.8%46.2%,-6 +103219½ -105,-6 -101219½ -105,-6 -105218½ -110,-6 -105219 -110,-6 -105219 -105,-5½ -110218½ -110,-6½ -110219 -115,-5½ -110218½ -110,-6 -105219½ -110,-6 -105219 -110,2016-10-28
matchuplink,707708,7:00p,PhoenixOklahoma CityOptions,FS-OK676-5,213 -110-9½ -110,49.9%50.1%,209½ -113-8 -102,209 -110-7½ -110,209 -110-7½ -110,209 -110-8 -110,209 -105-7½ -105,209 -110-7½ -110,209 -110-8 -110,209 -110-7½ -110,209 -110-8 -110,209 -110-8 -110,2016-10-28
matchuplink,709710,7:00p,CharlotteMiamiOptions,SUN653,196½ -110-3 -110,56.0%44.0%,-1 -105197 -106,-1½ -101197 -107,-1½ -110197 -110,-1 -115197 -110,-1½ -105197 -105,-1½ -110197 -110,-1½ -105197 -110,-1½ -110197 -110,-1 -115197 -110,-1 -115197 -110,2016-10-28
matchuplink,711712,7:30p,HoustonDallasOptions,FS-SW676,224 -110-2 -110,54.3%45.7%,-1½ -113218½ -107,-2 -105218½ -107,-2 -110218½ -110,-2 -110218½ -110,-2 -105218½ -105,-2 -110218½ -110,-2 -105219 -110,-2 -110218½ -110,-1½ -110218½ -110,-2 -110218½ -110,2016-10-28
matchuplink,713714,8:00p,L.A. LakersUtahOptions,ROOT SPORTS687,201½ -110-8½ -110,51.0%49.0%,200½ -113-9½ -102,201 -110-9 -110,202 -110-9 -110,200½ -110-9 -117,201 -105-9½ -105,202 -110-9 -110,202 -110-9 -115,202 -110-9 -110,201½ -110-9 -110,200½ -110-9 -117,2016-10-28
matchuplink,715716,8:30p,Golden StateNew OrleansOptions,ESPN206,-9½ -110216 -110,63.9%36.1%,-12 -108223½ -110,-12 -110223½ -110,-12½ -110223½ -110,-12 -110223½ -110,-12½ -105223½ -105,-12½ -110223½ -110,-12½ -115224 -115,-12½ -110223½ -110,-12 -110223½ -110,-12 -110223½ -110,2016-10-28
matchuplink,501502,6:30p,WashingtonAtlantaOptions,649642,206½ -110-3 -115,49.4%50.6%,202½ -107-4 -103,202½ -107-4 -103,201½ -110-3½ -115,202½ -110-4 -105,202½ -105-3½ -105,202 -110-4 -110,203 -110-4 -110,201½ -110-3½ -115,202½ -110-4 -105,202½ -110-4 -105,2016-10-27
matchuplink,503504,7:00p,BostonChicagoOptions,TNT245,-3 -110210½ -110,49.0%51.0%,209 -105-1 -102,209 -105-1 -102,208½ -110-1 -110,209 -115-1 -102,208 -105-1 -105,208½ -110-1 -110,209 -110-1½ -105,208½ -110-1 -110,209 -110-1 -110,209 -115-1 -102,2016-10-27
matchuplink,505506,9:30p,L.A. ClippersPortlandOptions,TNT245,-1½ -110208½ -110,54.0%46.0%,-2½ -107209½ -108,-2½ -110209½ -110,-2½ -110210 -110,-2½ -105209 -125,-2½ -105209½ -105,-3 -115210 -110,-3 -110211 -115,-2½ -110210 -110,-2½ -115210 -110,-2½ -105209 -125,2016-10-27
matchuplink,507508,9:30p,San AntonioSacramentoOptions,FS-SW676,-6 -110209 -110,51.0%49.0%,-8 +100203 -105,-7½ -110203 -110,-7½ -110203 -110,-8 -102203 -110,-7½ -105203½ -105,-7½ -113203 -110,-8½ -105203 -115,-7½ -110203 -110,-7½ -110202½ -110,-8 -102203 -110,2016-10-27
matchuplink,701702,6:00p,MiamiOrlandoOptions,654FS-FL,204 -110-4 -110,47.3%52.7%,199 -106-3 -105,199 -110-3 -110,199½ -110-3 -105,199 -110-3 -110,199 -105-3 -105,199½ -110-3 -110,199 -110-3½ -105,199½ -110-3 -105,199½ -110-3 -110,199 -110-3 -110,2016-10-26
matchuplink,703704,6:00p,DallasIndianaOptions,FS-SW676,199½ -110-5 -110,48.0%52.0%,205 -113-5½ -108,204½ -110-5½ -110,204½ -110-5½ -110,204½ -112-5½ -110,204½ -105-5½ -105,204½ -110-5½ -110,205 -110-6 -115,204½ -110-5½ -110,204½ -110-5½ -110,204½ -112-5½ -110,2016-10-26
matchuplink,705706,6:30p,DetroitTorontoOptions,663FS-DET,201 -110-7 -110,0.0%0.0%,196½ -105-6½ -108,196½ -110-6½ -110,197 -110-6 -110,196½ -110-6½ -110,197 -105-6½ -105,197 -110-6½ -110,197 -115-7 -105,197 -110-6 -110,196½ -110-6½ -110,196½ -110-6½ -110,2016-10-26
