GID,"Last, First",First  Last,Date,Team,Opp,H/A,GameID,GTime(ET),Team pts,Opp pts,Start,Minutes,GP,active,FDP,DKP,DDP,YHP,Stats,DoubleD,TripleD,FD Sal,FD Change,DK Sal,DK Change,DD Sal,DD Change,YH Sal,YH Change,FD pos,DK pos,DD pos,YH pos,multiplier
4226,"Cunningham, Dante",Dante Cunningham,20161112,nor,lal,H,20161112-lal-nor,19,99,126,1,17.68333333,1,1,11.3,12,12,11.8,3pt 4rb 1as 1st 1trey 1-3fg,0,0,3600,100,3100,100,6900,0,10,0,3,34,34,4,3.138888889
4226,"Cunningham, Dante",Dante Cunningham,20161110,nor,mil,A,20161110-nor-mil,20,112,106,1,18.98333333,1,1,19.3,20,19,19.8,5pt 4rb 1as 3st 1bl 1trey 2-8fg,0,0,3500,0,3000,-100,6900,0,10,0,3,34,34,4,5.514285714
4226,"Cunningham, Dante",Dante Cunningham,20161108,nor,sac,A,20161108-nor-sac,22.5,94,102,0,23.21666667,1,1,14.3,15.5,15.25,14.8,7pt 4rb 1as 1bl 1to 1trey 3-5fg 0-1ft,0,0,3500,0,3100,0,6900,0,10,0,3,34,34,4,4.085714286
4226,"Cunningham, Dante",Dante Cunningham,20161107,nor,gsw,A,20161107-nor-gsw,22.5,106,116,0,25.81666667,1,1,9.7,11.25,11.75,10.7,8pt 1rb 1as 1to 2trey 3-5fg,0,0,3500,0,3100,100,6900,0,10,0,3,34,34,4,2.771428571
4226,"Cunningham, Dante",Dante Cunningham,20161104,nor,pho,H,20161104-pho-nor,20,111,112,0,0,0,1,0,0,0,0,,0,0,3500,-200,3000,0,6900,0,10,0,3,34,34,4,0
4226,"Cunningham, Dante",Dante Cunningham,20161102,nor,mem,A,20161102-nor-mem,20,83,89,1,5.25,1,1,-1,-0.5,-1,-1,0pt 1to 0-2fg,0,0,3700,0,3000,0,6900,0,10,0,3,34,34,3,-0.27027027
4226,"Cunningham, Dante",Dante Cunningham,20161101,nor,mil,H,20161101-mil-nor,20,113,117,1,38.28333333,1,1,13.5,14.25,12.5,14,4pt 5rb 1as 1st 1trey 1-9fg 1-2ft,0,0,3700,100,3000,0,6900,0,10,0,3,34,34,4,3.648648649
4226,"Cunningham, Dante",Dante Cunningham,20161029,nor,sas,A,20161029-nor-sas,20,79,98,0,22.85,1,1,14,15.75,16,15,9pt 5rb 1to 2trey 3-5fg 1-2ft,0,0,3600,0,3000,0,6900,0,10,0,3,34,34,4,3.888888889
4226,"Cunningham, Dante",Dante Cunningham,20161028,nor,gsw,H,20161028-gsw-nor,21.5,114,122,0,32.01666667,1,1,27.6,30,30.25,29.1,15pt 8rb 2bl 1to 3trey 6-11fg,0,0,3600,-300,3000,0,6900,0,10,0,3,34,34,4,7.666666667
4226,"Cunningham, Dante",Dante Cunningham,20161026,nor,den,H,20161026-den-nor,20,102,107,0,8.5,1,1,0.5,1,0.5,0.5,0pt 1as 1to 0-2fg,0,0,3900,,3000,,6900,,10,,3,34,34,3,0.128205128
3816,"Williams, Louis",Louis Williams,20161112,lal,nor,A,20161112-lal-nor,19,126,99,0,25.33333333,1,1,34.6,35.75,35.25,35.6,21pt 3rb 4as 2st 2trey 9-15fg 1-1ft,0,0,5000,100,5500,400,9600,0,16,0,2,2,12,2,6.92
3986,"Durant, Kevin",Kevin Durant,20170108,gsw,sac,A,20170108-gsw-sac,21,117,106,1,36.45,1,1,54.4,56.25,55.5,55.4,28pt 7rb 6as 1st 4bl 1to 2trey 9-15fg 8-9ft,0,0,10200,600,9700,300,21200,1450,50,0,3,3,34,3,5.333333333
3619,"Allen, Tony",Tony Allen,20161223,mem,hou,H,20161223-hou-mem,20,115,109,1,28.8,1,1,21.8,23,22.5,22.3,9pt 4rb 2as 2st 1bl 1to 1trey 3-5fg 2-4ft,0,0,4900,-400,4800,0,10400,650,14,0,2,2,23,2,4.448979592
4522,"Barton, Will",Will Barton,20170105,den,sas,H,20170105-sas-den,21,99,127,0,14.66666667,1,1,16.2,16.75,15.75,16.2,7pt 1rb 2as 3st 1to 2-6fg 3-3ft,0,0,4900,-300,5000,-500,9500,-1600,19,0,2,23,23,2,3.306122449
4616,"Caldwell-Pope, Kentavious",Kentavious Caldwell-Pope,20161125,det,lac,H,20161125-lac-det,19.5,108,97,1,35.18333333,1,1,32.2,36.75,37.75,34.2,16pt 1rb 10as 1st 2to 4trey 5-11fg 2-2ft,1,0,4900,100,5000,-300,8350,-200,21,0,2,2,2,2,6.571428571
4616,"Caldwell-Pope, Kentavious",Kentavious Caldwell-Pope,20161119,det,bos,H,20161119-bos-det,19,92,94,1,27.63333333,1,1,19,20.25,19,19.5,4pt 5rb 4as 1st 1bl 1to 1trey 1-7fg 1-2ft,0,0,4900,0,5200,-100,9000,50,21,0,2,2,2,2,3.87755102
4616,"Caldwell-Pope, Kentavious",Kentavious Caldwell-Pope,20161118,det,cle,A,20161118-det-cle,19.5,81,104,1,28.38333333,1,1,11.7,12.25,10.75,12.2,9pt 1rb 1as 1trey 4-12fg,0,0,4900,100,5300,300,8950,-100,21,0,2,2,2,2,2.387755102
4668,"Clarkson, Jordan",Jordan Clarkson,20161125,lal,gsw,H,20161125-gsw-lal,22.5,85,109,1,38.36666667,1,1,29.4,33,32.5,31.4,20pt 2rb 5st 3to 4trey 6-15fg 4-5ft,0,0,4900,0,5400,200,11850,0,21,0,2,12,12,2,6
4668,"Clarkson, Jordan",Jordan Clarkson,20161123,lal,gsw,A,20161123-lal-gsw,22.5,106,149,0,29.4,1,1,23.6,24.25,21.75,23.6,16pt 3rb 2as 1st 1to 7-16fg 2-3ft,0,0,4900,0,5200,200,11850,-150,21,0,2,12,12,2,4.816326531
4668,"Clarkson, Jordan",Jordan Clarkson,20161122,lal,okc,H,20161122-okc-lal,22.5,111,109,0,26.13333333,1,1,34.6,35.25,33.5,34.6,18pt 3rb 4as 4st 1to 7-14fg 4-4ft,0,0,4900,-200,5000,-500,12000,0,21,0,2,12,12,2,7.06122449
4668,"Clarkson, Jordan",Jordan Clarkson,20161115,lal,bkn,H,20161115-bkn-lal,22.5,125,118,0,27.76666667,1,1,30.3,32,30,30.8,13pt 4rb 3as 5st 2to 1trey 4-12fg 4-6ft,0,0,4900,-100,5100,100,12250,450,21,0,2,12,12,2,6.183673469
3116,"Crawford, Jamal",Jamal Crawford,20161102,lac,okc,H,20161102-okc-lac,22.5,83,85,0,25.91666667,1,1,10.5,11.5,9.5,10.5,6pt 3as 1st 2to 3-11fg,0,0,4900,0,4300,200,6800,500,19,0,2,2,23,2,2.142857143
3116,"Crawford, Jamal",Jamal Crawford,20161031,lac,pho,H,20161031-pho-lac,22.5,116,98,0,26.75,1,1,23.9,24.5,23.25,23.9,14pt 2rb 3as 2st 1to 5-10fg 4-4ft,0,0,4900,0,4100,200,6300,0,19,0,2,2,23,2,4.87755102
3116,"Crawford, Jamal",Jamal Crawford,20161030,lac,uta,H,20161030-uta-lac,16.5,88,75,0,20.85,1,1,16.7,16.75,15.5,16.7,12pt 1rb 1as 1st 4-9fg 4-4ft,0,0,4900,100,3900,300,6300,-150,19,0,2,2,23,2,3.408163265
4077,"Gordon, Eric",Eric Gordon,20161129,hou,uta,A,20161129-hou-uta,21,101,120,0,32.21666667,1,1,25.9,29,28.5,27.9,24pt 2rb 1as 2to 4trey 8-17fg 4-5ft,0,0,4900,300,5000,200,9500,-700,22,0,2,2,2,2,5.285714286
4077,"Gordon, Eric",Eric Gordon,20161125,hou,sac,A,20161125-hou-sac,22.5,117,104,0,28.78333333,1,1,18.9,21.5,21.5,20.9,14pt 2rb 1as 1st 1to 4trey 5-13fg,0,0,4900,-300,4800,0,11100,1100,22,0,2,2,2,2,3.857142857
4678,"Harris, Gary",Gary Harris,20161106,den,bos,A,20161106-den-bos,19.5,123,107,1,21.55,1,1,22.3,23,22.25,22.8,12pt 4rb 1as 1st 1bl 1trey 5-10fg 1-1ft,0,0,4900,0,4600,0,8650,0,17,0,2,2,2,2,4.551020408
4678,"Harris, Gary",Gary Harris,20161105,den,det,A,20161105-den-det,19,86,103,0,15.63333333,1,1,8.1,8.25,7,8.1,3pt 3rb 1as 1-5fg 1-2ft,0,0,4900,0,4600,-200,8650,-700,17,0,2,2,2,2,1.653061224
4678,"Harris, Gary",Gary Harris,20161103,den,min,A,20161103-den-min,20,102,99,0,0,0,0,0,0,0,0,,0,0,4900,0,4800,0,9350,-400,17,0,2,2,2,2,0
4678,"Harris, Gary",Gary Harris,20161031,den,tor,A,20161031-den-tor,19.5,102,105,0,0,0,0,0,0,0,0,,0,0,4900,0,4800,0,9750,-500,17,0,2,2,2,2,0
4678,"Harris, Gary",Gary Harris,20161029,den,por,H,20161029-por-den,21,113,115,0,0,0,0,0,0,0,0,,0,0,4900,0,4800,0,10250,-250,17,2,2,2,2,2,0
4678,"Harris, Gary",Gary Harris,20161026,den,nor,A,20161026-den-nor,20,107,102,0,0,0,0,0,0,0,0,,0,0,4900,,4800,,10500,,15,,2,2,2,2,0
4744,"Hood, Rodney",Rodney Hood,20161223,uta,tor,H,20161223-tor-uta,21,98,104,1,13.2,1,1,2.5,3,1.75,2.5,2pt 1as 1to 1-6fg,0,0,4900,-300,5300,-100,10800,-300,22,-2,2,2,23,2,0.510204082
4770,"Kilpatrick, Sean",Sean Kilpatrick,20161109,bkn,nyk,A,20161109-bkn-nyk,19,96,110,1,28.28333333,1,1,15.3,18,16.25,15.8,7pt 4rb 5as 4to 1trey 2-9fg 2-4ft,0,0,4900,0,5800,400,7550,0,13,0,2,2,2,2,3.12244898
4770,"Kilpatrick, Sean",Sean Kilpatrick,20161108,bkn,min,H,20161108-min-bkn,19.5,119,110,0,27.81666667,1,1,20.5,23.75,23,20.5,14pt 5rb 3as 1st 6to 4-7fg 6-6ft,0,0,4900,200,5400,1000,7550,850,13,2,2,2,2,2,4.183673469
4382,"Knight, Brandon",Brandon Knight,20161106,pho,lal,A,20161106-pho-lal,21.5,108,119,0,17.46666667,1,1,8.2,8.75,7,8.2,2pt 1rb 4as 1to 1-8fg,0,0,4900,-500,5000,-200,12300,800,24,0,2,12,12,1,1.673469388
4092,"Dragic, Goran",Goran Dragic,20170108,mia,lac,A,20170108-mia-lac,15.5,86,98,1,42.08333333,1,1,34.5,38.25,36.75,35.5,24pt 5rb 5as 1st 5to 2trey 9-18fg 4-5ft,0,0,6500,-600,6800,-600,14050,-1900,32,0,1,1,12,1,5.307692308
3816,"Williams, Louis",Louis Williams,20170106,lal,mia,H,20170106-mia-lal,22.5,127,100,0,23.58333333,1,1,26.7,30.75,30.75,29.2,24pt 1rb 3as 3to 5trey 9-19fg 1-1ft,0,0,4900,0,4800,-100,12350,-50,23,0,2,2,12,2,5.448979592
3816,"Williams, Louis",Louis Williams,20170105,lal,por,A,20170105-lal-por,22.5,109,118,0,23.9,1,1,16.1,17.75,16.75,16.6,10pt 3rb 3as 2to 1trey 3-8fg 3-4ft,0,0,4900,100,4900,0,12400,350,23,-2,2,2,12,2,3.285714286
3816,"Williams, Louis",Louis Williams,20161127,lal,atl,H,20161127-atl-lal,21.5,109,94,0,27.41666667,1,1,29.3,31,30,30.3,21pt 4rb 3as 1to 2trey 5-13fg 9-9ft,0,0,4900,-200,5400,-200,9050,-500,22,2,2,2,12,2,5.979591837
3816,"Williams, Louis",Louis Williams,20161120,lal,chi,H,20161120-chi-lal,21.5,110,118,0,30.06666667,1,1,32.7,36.25,36.75,35.2,25pt 1rb 3as 2st 2to 5trey 8-14fg 4-6ft,0,0,4900,200,5200,300,9550,800,20,0,2,2,12,2,6.673469388
3816,"Williams, Louis",Louis Williams,20161110,lal,sac,A,20161110-lal-sac,22.5,101,91,0,23.01666667,1,1,25.9,30,29.5,27.4,21pt 2rb 1as 3st 5to 3trey 6-12fg 6-8ft,0,0,4900,100,5100,400,9600,700,16,0,2,2,12,2,5.285714286
3619,"Allen, Tony",Tony Allen,20161208,mem,por,H,20161208-por-mem,20,88,86,1,28.66666667,1,1,32.5,34.5,33.5,32.5,15pt 10rb 1as 2st 6-10fg 3-5ft,1,0,4800,400,4300,400,7750,-200,12,0,2,2,23,2,6.770833333
4522,"Barton, Will",Will Barton,20170107,den,okc,A,20170107-den-okc,20,106,121,1,28.31666667,1,1,30.9,33.75,34,32.4,21pt 7rb 1as 1st 2to 3trey 6-11fg 6-6ft,0,0,4800,-100,4800,-200,10600,1100,19,0,2,23,23,2,6.4375
4522,"Barton, Will",Will Barton,20161203,den,uta,A,20161203-den-uta,21,98,105,1,33.71666667,1,1,34,37.75,37.25,35.5,20pt 5rb 4as 2st 1bl 4to 3trey 8-15fg 1-2ft,0,0,4800,0,4300,-100,11950,0,21,0,2,23,23,2,7.083333333
4522,"Barton, Will",Will Barton,20161202,den,hou,H,20161202-hou-den,22.5,110,128,1,33.48333333,1,1,32.9,34.75,32.25,33.4,17pt 7rb 5as 1st 2to 1trey 7-16fg 2-5ft,0,0,4800,0,4400,-100,11950,1600,21,0,2,23,23,2,6.854166667
4522,"Barton, Will",Will Barton,20161130,den,mia,H,20161130-mia-den,21,98,106,0,0,0,1,0,0,0,0,,0,0,4800,0,4500,0,10350,-800,21,0,2,23,23,2,0
4297,"Lin, Jeremy",Jeremy Lin,20161212,bkn,hou,A,20161212-bkn-hou,20,118,122,0,20.06666667,1,1,27.1,28.25,27,27.6,10pt 3rb 7as 1st 1bl 1to 1trey 4-8fg 1-4ft,0,0,6300,0,5500,0,13500,900,25,0,1,1,12,1,4.301587302
4297,"Lin, Jeremy",Jeremy Lin,20161210,bkn,sas,A,20161210-bkn-sas,20.5,101,130,0,0,0,0,0,0,0,0,,0,0,6300,0,5500,-400,12600,-1200,25,0,1,1,12,1,0
4297,"Lin, Jeremy",Jeremy Lin,20161207,bkn,den,H,20161207-den-bkn,19.5,116,111,0,0,0,0,0,0,0,0,,0,0,6300,0,5900,0,13800,50,25,0,1,1,12,1,0
4297,"Lin, Jeremy",Jeremy Lin,20161205,bkn,was,H,20161205-was-bkn,19.5,113,118,0,0,0,0,0,0,0,0,,0,0,6300,0,5900,0,13750,900,25,0,1,1,12,1,0
4297,"Lin, Jeremy",Jeremy Lin,20161203,bkn,mil,A,20161203-bkn-mil,17,103,112,0,0,0,0,0,0,0,0,,0,0,6300,0,5900,0,12850,0,25,0,1,1,12,1,0
4297,"Lin, Jeremy",Jeremy Lin,20161201,bkn,mil,H,20161201-mil-bkn,19.5,93,111,0,0,0,0,0,0,0,0,,0,0,6300,0,5900,-200,12850,0,25,0,1,1,12,1,0
4297,"Lin, Jeremy",Jeremy Lin,20161129,bkn,lac,H,20161129-lac-bkn,19.5,127,122,0,0,0,0,0,0,0,0,,0,0,6300,0,6100,-300,12850,-1250,25,0,1,1,12,1,0
4297,"Lin, Jeremy",Jeremy Lin,20161127,bkn,sac,H,20161127-sac-bkn,18,105,122,0,0,0,0,0,0,0,0,,0,0,6300,0,6400,0,14100,1050,25,0,1,1,12,1,0
4297,"Lin, Jeremy",Jeremy Lin,20161125,bkn,ind,A,20161125-bkn-ind,20,97,118,0,0,0,0,0,0,0,0,,0,0,6300,0,6400,0,13050,750,25,0,1,1,12,1,0
4297,"Lin, Jeremy",Jeremy Lin,20161123,bkn,bos,H,20161123-bos-bkn,19.5,92,111,0,0,0,0,0,0,0,0,,0,0,6300,0,6400,0,12300,-1400,25,0,1,1,12,1,0
4297,"Lin, Jeremy",Jeremy Lin,20161120,bkn,por,H,20161120-por-bkn,15.5,109,129,0,0,0,0,0,0,0,0,,0,0,6300,0,6400,0,13700,100,25,0,1,1,12,1,0
4297,"Lin, Jeremy",Jeremy Lin,20161118,bkn,okc,A,20161118-bkn-okc,20,105,124,0,0,0,0,0,0,0,0,,0,0,6300,0,6400,0,13600,800,25,0,1,1,12,1,0
4297,"Lin, Jeremy",Jeremy Lin,20161115,bkn,lal,A,20161115-bkn-lal,22.5,118,125,0,0,0,0,0,0,0,0,,0,0,6300,0,6400,0,12800,0,25,0,1,1,12,1,0
4297,"Lin, Jeremy",Jeremy Lin,20161114,bkn,lac,A,20161114-bkn-lac,22.5,95,127,0,0,0,0,0,0,0,0,,0,0,6300,0,6400,0,12800,-1850,25,0,1,1,12,1,0
4297,"Lin, Jeremy",Jeremy Lin,20161112,bkn,pho,A,20161112-bkn-pho,21,122,104,0,0,0,0,0,0,0,0,,0,0,6300,0,6400,0,14650,700,25,0,1,1,12,1,0
4297,"Lin, Jeremy",Jeremy Lin,20161109,bkn,nyk,A,20161109-bkn-nyk,19,96,110,0,0,0,0,0,0,0,0,,0,0,6300,0,6400,0,13950,0,25,0,1,1,12,1,0
4297,"Lin, Jeremy",Jeremy Lin,20161108,bkn,min,H,20161108-min-bkn,19.5,119,110,0,0,0,0,0,0,0,0,,0,0,6300,0,6400,0,13950,1050,25,0,1,1,12,1,0
4297,"Lin, Jeremy",Jeremy Lin,20161104,bkn,cha,H,20161104-cha-bkn,19.5,95,99,0,0,0,0,0,0,0,0,,0,0,6300,-200,6400,-300,12900,-300,25,0,1,1,12,1,0
4297,"Lin, Jeremy",Jeremy Lin,20161026,bkn,bos,A,20161026-bkn-bos,19.5,117,122,1,27.56666667,1,1,26.1,28.25,27,27.1,18pt 3rb 3as 1bl 2to 2trey 6-14fg 4-5ft,0,0,6300,,6000,,12250,,21,,1,1,12,1,4.142857143
4699,"Payton, Elfrid",Elfrid Payton,20170106,orl,hou,H,20170106-hou-orl,19,93,100,1,25.03333333,1,1,20.4,21,20,20.4,12pt 2rb 2as 2st 1to 6-10fg,0,0,6300,300,6000,100,12250,600,19,-2,1,1,1,1,3.238095238
4699,"Payton, Elfrid",Elfrid Payton,20161228,orl,cha,H,20161228-cha-orl,19,101,120,0,26.65,1,1,14.6,15.25,13.25,14.6,4pt 3rb 4as 1st 1to 2-10fg,0,0,6300,300,6000,0,11650,-250,19,0,1,1,1,1,2.317460317
4073,"Rose, Derrick",Derrick Rose,20161220,nyk,ind,H,20161220-ind-nyk,19.5,118,111,1,35.9,1,1,37.8,40,37.5,37.8,24pt 4rb 6as 2bl 4to 9-18fg 6-7ft,0,0,6300,0,6100,-100,11150,-1350,23,0,1,1,1,1,6
4073,"Rose, Derrick",Derrick Rose,20161217,nyk,den,A,20161217-nyk-den,21,114,127,0,0,0,0,0,0,0,0,,0,0,6300,0,6200,0,12500,50,23,0,1,1,1,1,0
4073,"Rose, Derrick",Derrick Rose,20161215,nyk,gsw,A,20161215-nyk-gsw,22.5,90,103,0,0,0,0,0,0,0,0,,0,0,6300,-500,6200,-100,12450,-1100,23,-2,1,1,1,1,0
4073,"Rose, Derrick",Derrick Rose,20161109,nyk,bkn,H,20161109-bkn-nyk,19,110,96,1,22.18333333,1,1,21.6,23.25,22.5,22.1,14pt 3rb 4as 2to 1trey 6-10fg 1-2ft,0,0,6300,400,6300,600,12950,1800,25,0,1,1,1,1,3.428571429
4414,"Rubio, Ricky",Ricky Rubio,20161125,min,pho,A,20161125-min-pho,21,98,85,1,24.66666667,1,1,23.2,26.25,26,23.7,11pt 1rb 4as 5st 5to 1trey 4-7fg 2-2ft,0,0,6300,100,6000,400,14300,1150,27,0,1,1,1,1,3.682539683
4414,"Rubio, Ricky",Ricky Rubio,20161119,min,mem,A,20161119-min-mem,20,71,93,1,34.31666667,1,1,15.3,16.5,14.75,15.3,2pt 4rb 7as 2to 0-5fg 2-4ft,0,0,6300,-300,5800,-500,13150,-300,29,0,1,1,1,1,2.428571429
4414,"Rubio, Ricky",Ricky Rubio,20161115,min,cha,H,20161115-cha-min,20,108,115,1,34.51666667,1,1,30.6,34,34,31.6,11pt 8rb 8as 1st 4to 2trey 2-5fg 5-6ft,0,0,6300,200,5700,200,11950,150,31,0,1,1,1,1,4.857142857
4414,"Rubio, Ricky",Ricky Rubio,20161029,min,sac,A,20161029-min-sac,22.5,103,106,1,28.25,1,1,18.7,19.25,18.75,18.7,5pt 1rb 5as 3st 1to 2-4fg 1-1ft,0,0,6300,-200,6000,-400,14950,950,33,3,1,1,1,1,2.968253968
4799,"Russell, D'Angelo",D'Angelo Russell,20170106,lal,mia,H,20170106-mia-lal,22.5,127,100,1,25.93333333,1,1,39.7,40.5,38,40.2,19pt 6rb 5as 3st 1trey 7-17fg 4-6ft,0,0,6300,0,6200,200,12950,50,22,0,1,1,1,1,6.301587302
4799,"Russell, D'Angelo",D'Angelo Russell,20170105,lal,por,A,20170105-lal-por,22.5,109,118,1,34.71666667,1,1,30.8,32.5,29.25,30.8,22pt 4rb 2as 2st 3to 6-18fg 10-11ft,0,0,6300,300,6000,600,12900,600,22,0,1,1,1,1,4.888888889
4799,"Russell, D'Angelo",D'Angelo Russell,20161030,lal,okc,A,20161030-lal-okc,19,96,113,1,31.63333333,1,1,34.5,38.25,37,36.5,20pt 5rb 5as 2st 3to 4trey 7-20fg 2-2ft,0,0,6300,-100,6700,-200,14200,1150,26,1,1,1,1,1,5.476190476
4595,"Schroder, Dennis",Dennis Schroder,20161031,atl,sac,H,20161031-sac-atl,19.5,106,95,1,32.01666667,1,1,27.1,28.75,27.25,28.1,17pt 3rb 5as 1to 2trey 5-14fg 5-6ft,0,0,6300,0,6600,100,13750,350,23,4,1,1,1,1,4.301587302
4595,"Schroder, Dennis",Dennis Schroder,20161029,atl,phi,A,20161029-atl-phi,12.5,104,72,1,27.6,1,1,31.1,33.75,33.25,31.1,11pt 3rb 11as 1st 2to 4-7fg 3-4ft,1,0,6300,-200,6500,0,13400,0,19,-2,1,1,1,1,4.936507937
4221,"Teague, Jeff",Jeff Teague,20161116,ind,cle,H,20161116-cle-ind,19,103,93,1,35.4,1,1,38.8,41,40.75,39.8,20pt 4rb 8as 1st 1bl 2to 2trey 7-12fg 4-4ft,0,0,6300,100,6500,100,11750,150,28,0,1,1,1,1,6.158730159
4221,"Teague, Jeff",Jeff Teague,20161112,ind,bos,H,20161112-bos-ind,19,99,105,1,35.43333333,1,1,27.6,29.25,26.75,28.1,20pt 3rb 4as 2to 1trey 4-15fg 11-12ft,0,0,6300,0,6600,-100,12150,350,26,0,1,1,1,1,4.380952381
4221,"Teague, Jeff",Jeff Teague,20161111,ind,phi,A,20161111-ind-phi,19,105,109,1,34.65,1,1,22.2,24.75,24,22.7,13pt 1rb 4as 3st 4to 1trey 5-10fg 2-2ft,0,0,6300,400,6700,500,11800,-100,26,0,1,1,1,1,3.523809524
4221,"Teague, Jeff",Jeff Teague,20161101,ind,lal,H,20161101-lal-ind,19,115,108,1,32.58333333,1,1,26.2,28.5,25.75,26.7,9pt 6rb 6as 2st 3to 1trey 4-15fg 0-2ft,0,0,6300,0,6000,-300,12600,400,28,0,1,1,1,1,4.158730159
4221,"Teague, Jeff",Jeff Teague,20161029,ind,chi,A,20161029-ind-chi,20,101,118,1,28,1,1,18.8,20,18.25,18.8,0pt 4rb 8as 2st 2to 0-7fg,0,0,6300,0,6300,100,12200,0,28,0,1,1,1,1,2.984126984
4522,"Barton, Will",Will Barton,20161127,den,pho,A,20161127-den-pho,15.5,120,114,0,0,0,1,0,0,0,0,,0,0,4800,-300,4500,-200,11150,500,21,-2,2,23,23,2,0
4616,"Caldwell-Pope, Kentavious",Kentavious Caldwell-Pope,20161123,det,mia,H,20161123-mia-det,19.5,107,84,1,28.63333333,1,1,32,33.75,33.25,33,22pt 5rb 2as 1st 1to 2trey 7-13fg 6-6ft,0,0,4800,100,5300,0,8550,-850,21,0,2,2,2,2,6.666666667
4616,"Caldwell-Pope, Kentavious",Kentavious Caldwell-Pope,20161116,det,nyk,A,20161116-det-nyk,19.5,102,105,1,37.38333333,1,1,30.3,32,30.25,31.8,21pt 4rb 3as 3trey 9-22fg,0,0,4800,100,5000,0,9050,-100,21,0,2,2,2,2,6.3125
4616,"Caldwell-Pope, Kentavious",Kentavious Caldwell-Pope,20161105,det,den,H,20161105-den-det,19,103,86,1,27.96666667,1,1,19.2,20.75,20.75,20.7,13pt 1rb 2as 1st 3trey 5-11fg,0,0,4800,300,4900,300,9550,750,19,0,2,2,2,2,4
4616,"Caldwell-Pope, Kentavious",Kentavious Caldwell-Pope,20161030,det,mil,H,20161030-mil-det,18,98,83,1,33.96666667,1,1,35.2,36.5,36,36.2,21pt 6rb 2as 2st 2trey 7-13fg 5-5ft,0,0,4800,-200,4400,0,9300,400,23,2,2,2,2,2,7.333333333
3116,"Crawford, Jamal",Jamal Crawford,20170106,lac,sac,A,20170106-lac-sac,22.5,106,98,0,32,1,1,24,25,22.75,24.5,9pt 8as 1st 1bl 1to 1trey 4-13fg 0-2ft,0,0,4800,500,4900,100,8200,650,14,0,2,2,23,2,5
3116,"Crawford, Jamal",Jamal Crawford,20161027,lac,por,A,20161027-lac-por,22.5,114,106,0,25.75,1,1,27.1,28.25,26.5,27.6,15pt 3rb 1as 4st 1to 1trey 3-12fg 8-8ft,0,0,4800,,3600,,6450,,19,,2,2,23,2,5.645833333
4564,"Curry, Seth",Seth Curry,20161125,dal,cle,A,20161125-dal-cle,19.5,90,128,0,26.06666667,1,1,19.3,21,19,19.3,13pt 4rb 3as 3to 5-13fg 3-3ft,0,0,4800,100,5400,0,5000,0,15,0,2,2,12,2,4.020833333
4185,"Ellington, Wayne",Wayne Ellington,20161210,mia,chi,A,20161210-mia-chi,20,100,105,1,24.63333333,1,1,13.6,14.25,13.75,14.1,7pt 3rb 2as 1trey 3-7fg,0,0,4800,0,4700,200,5850,-200,12,0,2,3,23,2,2.833333333
4185,"Ellington, Wayne",Wayne Ellington,20161209,mia,cle,A,20161209-mia-cle,19.5,84,114,1,33.16666667,1,1,13.2,14.75,13.75,14.2,10pt 1rb 2as 1to 2trey 4-12fg,0,0,4800,500,4500,200,6050,1050,12,0,2,3,23,2,2.75
3745,"Ellis, Monta",Monta Ellis,20161205,ind,gsw,A,20161205-ind-gsw,22.5,106,142,1,28.35,1,1,14.2,15.75,15.25,14.2,9pt 1rb 2as 2st 3to 3-5fg 3-3ft,0,0,4800,0,4900,300,9950,0,19,0,2,2,12,2,2.958333333
3745,"Ellis, Monta",Monta Ellis,20161204,ind,lac,A,20161204-ind-lac,21.5,111,102,1,35.23333333,1,1,22.3,22.5,20.75,22.3,14pt 4rb 1as 1st 5-11fg 4-5ft,0,0,4800,-300,4600,-400,9950,-850,19,0,2,2,12,2,4.645833333
4678,"Harris, Gary",Gary Harris,20161220,den,lac,A,20161220-den-lac,22.5,102,119,1,18.51666667,1,1,7.9,9,8.25,8.4,3pt 2rb 1as 1st 1to 1trey 1-6fg,0,0,4800,0,5000,0,9600,50,17,2,2,2,2,2,1.645833333
4678,"Harris, Gary",Gary Harris,20161219,den,dal,H,20161219-dal-den,21,117,107,1,34.13333333,1,1,33.4,37,37.5,35.4,24pt 2rb 4as 2st 3to 4trey 9-13fg 2-4ft,0,0,4800,0,5000,300,9550,600,15,0,2,2,2,2,6.958333333
4678,"Harris, Gary",Gary Harris,20161217,den,nyk,H,20161217-nyk-den,21,127,114,1,30.03333333,1,1,24.6,24.75,23.5,24.6,16pt 3rb 2as 1st 6-9fg 4-6ft,0,0,4800,300,4700,700,8950,-100,15,0,2,2,2,2,5.125
4744,"Hood, Rodney",Rodney Hood,20161227,uta,lal,A,20161227-uta-lal,22.5,102,100,1,24.53333333,1,1,3.9,5,3.5,3.9,2pt 2rb 1as 2to 1-7fg,0,0,4800,-100,5300,0,11850,1050,20,-2,2,2,23,2,0.8125
4770,"Kilpatrick, Sean",Sean Kilpatrick,20161125,bkn,ind,A,20161125-bkn-ind,20,97,118,1,26.51666667,1,1,27.9,29.5,28.75,28.9,16pt 2rb 7as 1to 2trey 5-10fg 4-6ft,0,0,4800,0,4600,-200,8300,500,18,0,2,12,12,2,5.8125
